42.600000	0.137097	0.187422
42.700000	0.137024	0.187495
42.800000	0.136965	0.187554
42.900000	0.136920	0.187598
43.000000	0.136888	0.187631
43.100000	0.136869	0.187650
43.200000	0.136862	0.187657
43.300000	0.136870	0.187649
43.400000	0.136894	0.187625
43.500000	0.136938	0.187581
43.600000	0.137003	0.187516
43.700000	0.137094	0.187425
43.800000	0.137213	0.187306
43.900000	0.137365	0.187154
44.000000	0.137551	0.186968
44.100000	0.137775	0.186744
44.200000	0.138038	0.186481
44.300000	0.138340	0.186179
44.400000	0.138681	0.185838
44.500000	0.139060	0.185459
44.600000	0.139472	0.185047
44.700000	0.139914	0.184605
44.800000	0.140380	0.184139
44.900000	0.140862	0.183657
45.000000	0.141352	0.183167
45.100000	0.141842	0.182677
45.200000	0.142321	0.182198
45.300000	0.142780	0.181739
45.400000	0.143208	0.181311
45.500000	0.143595	0.180924
45.600000	0.143933	0.180586
45.700000	0.144212	0.180307
45.800000	0.144426	0.180093
45.900000	0.144566	0.179953
46.000000	0.144629	0.179890
46.100000	0.144611	0.179908
46.200000	0.144509	0.180010
46.300000	0.144323	0.180196
46.400000	0.144056	0.180463
46.500000	0.143711	0.180808
46.600000	0.143293	0.181226
46.700000	0.142810	0.181709
46.800000	0.142272	0.182247
46.900000	0.141690	0.182829
47.000000	0.141077	0.183442
47.100000	0.140445	0.184074
47.200000	0.139810	0.184709
47.300000	0.139184	0.185335
47.400000	0.138582	0.185937
47.500000	0.138015	0.186504
47.600000	0.137496	0.187023
47.700000	0.137033	0.187486
47.800000	0.136635	0.187884
47.900000	0.136308	0.188211
48.000000	0.136056	0.188463
48.100000	0.135882	0.188637
48.200000	0.135785	0.188734
48.300000	0.135764	0.188755
48.400000	0.135816	0.188702
48.500000	0.135937	0.188582
48.600000	0.136121	0.188398
48.700000	0.136360	0.188159
48.800000	0.136647	0.187872
48.900000	0.136972	0.187547
49.000000	0.137328	0.187191
49.100000	0.137704	0.186814
49.200000	0.138092	0.186427
49.300000	0.138482	0.186037
49.400000	0.138866	0.185653
49.500000	0.139236	0.185283
49.600000	0.139583	0.184936
49.700000	0.139903	0.184616
49.800000	0.140189	0.184330
49.900000	0.140438	0.184081
50.000000	0.140647	0.183872
50.100000	0.140815	0.183704
50.200000	0.140941	0.183578
50.300000	0.141027	0.183492
50.400000	0.141077	0.183442
50.500000	0.141093	0.183426
50.600000	0.141083	0.183436
50.700000	0.141051	0.183468
50.800000	0.141004	0.183515
50.900000	0.140951	0.183568
51.000000	0.140897	0.183622
51.100000	0.140850	0.183669
51.200000	0.140815	0.183704
51.300000	0.140796	0.183723
51.400000	0.140798	0.183721
51.500000	0.140821	0.183697
51.600000	0.140867	0.183652
51.700000	0.140932	0.183587
51.800000	0.141015	0.183504
51.900000	0.141112	0.183407
52.000000	0.141217	0.183302
52.100000	0.141324	0.183195
52.200000	0.141428	0.183091
52.300000	0.141523	0.182996
52.400000	0.141602	0.182916
52.500000	0.141662	0.182857
52.600000	0.141697	0.182822
52.700000	0.141704	0.182815
52.800000	0.141680	0.182839
52.900000	0.141624	0.182895
53.000000	0.141533	0.182986
53.100000	0.141409	0.183110
53.200000	0.141251	0.183268
53.300000	0.141060	0.183459
53.400000	0.140838	0.183681
53.500000	0.140586	0.183933
53.600000	0.140306	0.184213
53.700000	0.140002	0.184517
53.800000	0.139677	0.184842
53.900000	0.139335	0.185184
54.000000	0.138981	0.185538
54.100000	0.138621	0.185898
54.200000	0.138261	0.186258
54.300000	0.137908	0.186611
54.400000	0.137570	0.186949
54.500000	0.137255	0.187264
54.600000	0.136971	0.187548
54.700000	0.136725	0.187794
54.800000	0.136526	0.187993
54.900000	0.136378	0.188141
55.000000	0.136289	0.188230
55.100000	0.136262	0.188257
55.200000	0.136300	0.188219
55.300000	0.136405	0.188114
55.400000	0.136575	0.187943
55.500000	0.136810	0.187709
55.600000	0.137105	0.187414
55.700000	0.137454	0.187065
55.800000	0.137852	0.186667
55.900000	0.138290	0.186229
56.000000	0.138760	0.185759
56.100000	0.139251	0.185268
56.200000	0.139755	0.184764
56.300000	0.140260	0.184259
56.400000	0.140757	0.183762
56.500000	0.141235	0.183284
56.600000	0.141685	0.182834
56.700000	0.142098	0.182421
56.800000	0.142466	0.182053
56.900000	0.142781	0.181738
57.000000	0.143038	0.181481
57.100000	0.143231	0.181288
57.200000	0.143356	0.181163
57.300000	0.143412	0.181107
57.400000	0.143399	0.181120
57.500000	0.143317	0.181202
57.600000	0.143170	0.181349
57.700000	0.142962	0.181557
57.800000	0.142699	0.181820
57.900000	0.142389	0.182130
58.000000	0.142039	0.182480
58.100000	0.141659	0.182860
58.200000	0.141259	0.183260
58.300000	0.140848	0.183671
58.400000	0.140436	0.184083
58.500000	0.140034	0.184485
58.600000	0.139649	0.184870
58.700000	0.139291	0.185228
58.800000	0.138967	0.185552
58.900000	0.138683	0.185836
59.000000	0.138444	0.186075
59.100000	0.138253	0.186266
59.200000	0.138112	0.186407
59.300000	0.138022	0.186497
59.400000	0.137982	0.186537
59.500000	0.137990	0.186529
59.600000	0.138041	0.186478
59.700000	0.138133	0.186386
59.800000	0.138259	0.186260
59.900000	0.138413	0.186106
60.000000	0.138589	0.185930
60.100000	0.138779	0.185740
60.200000	0.138977	0.185542
60.300000	0.139175	0.185344
60.400000	0.139365	0.185154
60.500000	0.139543	0.184976
60.600000	0.139700	0.184819
60.700000	0.139832	0.184687
60.800000	0.139935	0.184584
60.900000	0.140005	0.184514
61.000000	0.140040	0.184479
61.100000	0.140039	0.184480
61.200000	0.140002	0.184517
61.300000	0.139933	0.184586
61.400000	0.139835	0.184684
61.500000	0.139712	0.184807
61.600000	0.139571	0.184948
61.700000	0.139420	0.185099
61.800000	0.139265	0.185254
61.900000	0.139114	0.185405
62.000000	0.138976	0.185543
62.100000	0.138856	0.185663
62.200000	0.138762	0.185757
62.300000	0.138698	0.185821
62.400000	0.138669	0.185850
62.500000	0.138677	0.185842
62.600000	0.138725	0.185794
62.700000	0.138812	0.185707
62.800000	0.138939	0.185580
62.900000	0.139102	0.185417
63.000000	0.139300	0.185219
63.100000	0.139528	0.184991
63.200000	0.139783	0.184736
63.300000	0.140058	0.184461
63.400000	0.140349	0.184170
63.500000	0.140648	0.183871
63.600000	0.140949	0.183570
63.700000	0.141244	0.183275
63.800000	0.141525	0.182994
63.900000	0.141786	0.182733
64.000000	0.142018	0.182501
64.100000	0.142215	0.182304
64.200000	0.142368	0.182151
64.300000	0.142473	0.182046
64.400000	0.142525	0.181994
64.500000	0.142519	0.182000
64.600000	0.142453	0.182066
64.700000	0.142326	0.182193
64.800000	0.142140	0.182379
64.900000	0.141897	0.182622
65.000000	0.141603	0.182916
65.100000	0.141264	0.183255
65.200000	0.140888	0.183631
65.300000	0.140485	0.184034
65.400000	0.140065	0.184454
65.500000	0.139640	0.184879
65.600000	0.139220	0.185299
65.700000	0.138817	0.185702
65.800000	0.138441	0.186078
65.900000	0.138102	0.186416
